IDNr,Genus,Species,Cultivar,Dutch,English,From_where,Rootstock_species,Rootstock_source,Date_seeded,Date_grafted,Date_planted,Date_sold,Price,Size,Pot,Picture_filename,Comment,Customer,Long,Lat
21-1020,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1021,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1022,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1023,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1024,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1025,Malus,domestica,Alkmene,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,6x5 in grote potten,,,
21-1026,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1027,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1028,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1029,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1030,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1031,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1032,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1033,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1034,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1035,Malus,domestica,Elstar,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1036,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1037,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1038,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1039,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1040,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1041,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1042,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1043,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1044,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1045,Malus,domestica,Zoete Ermgaard,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1046,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1047,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1048,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1049,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1050,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1051,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1052,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1053,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1054,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1055,Malus,domestica,Ingrid Marie,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1056,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1057,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1058,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1059,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1060,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1061,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1062,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1063,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1064,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1065,Malus,domestica,Notarisappel,Appel,Apple,Eemhorst,Malus domestica M9,Verbeek,,2021-03-05,,,20,,W,,2x5 in grote potten,,,
21-1066,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1067,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1068,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1069,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1070,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1071,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1072,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1073,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1074,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1075,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1076,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1077,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1078,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1079,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1080,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1081,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1082,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1083,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1084,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1085,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1086,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1087,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1088,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1089,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1090,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1091,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,,,x,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1092,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,,,x,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1093,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,,,x,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1094,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,,,x,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1095,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,,,x,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1096,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1097,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1098,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1099,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1100,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1101,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1102,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1103,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1104,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+9 in krat en grote pot, entomatic 6, bed 1",,,
21-1105,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1106,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1107,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1108,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1109,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1110,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1111,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1112,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1113,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1114,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1115,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1116,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1117,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1118,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1119,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1120,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1121,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1122,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1123,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1124,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1125,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1126,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1127,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1128,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1129,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1130,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1131,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1132,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1133,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1134,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1135,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1136,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1137,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,2021-05-26,0,,x,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1138,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1139,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1140,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1141,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1142,Castanea,sativa,Vuursche vlam,Tamme kastanje,Chestnut,Staatsbosbeheer,Castanea sativa,PCC van Hasselt,,2021-02-26,2021-03-16,,30,,W,,"30+8 in krat en grote pot, entomatic 6, bed 1",,,
21-1143,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1144,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1145,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1146,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1147,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1148,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
21-1149,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Sprankenhof,Castanea sativa,PCC van Hasselt,,2021-02-28,2021-03-18,,30,,W,,"30+24+24 in kratten, entomatic 5, bed 5",,,
